player_rating,opponent_rating,rating_diff,player_acpl,expected_acpl,acpl_gap,num_moves,avg_time_per_move,performance_rating,time_control_seconds,time_control,game_result,opening_eco,opening_family,color_played,is_suspicious
1670,1472,198,57,75,-18,47,3.92,2070,1200,classical,win,A45,A,white,0
1472,1670,198,78,84,-6,47,29.49,1072,1200,classical,loss,A45,A,black,0
1503,1435,68,43,84,-41,24,1.52,1903,1200,classical,win,B23,B,white,1
1435,1503,68,74,84,-10,24,17.21,1035,1200,classical,loss,B23,B,black,0
1467,1470,3,14,84,-70,13,84.17,1067,1800,classical,loss,D00,D,white,1
1470,1467,3,13,84,-71,13,17.78,1870,1800,classical,win,D00,D,black,1
1452,1169,283,41,84,-43,42,4.62,1852,900,classical,win,C60,C,white,1
1169,1452,283,67,100,-33,42,66.5,769,900,classical,loss,C60,C,black,0
1390,1484,94,52,90,-38,16,43.95,1790,900,classical,win,D00,D,white,0
1484,1390,94,33,84,-51,16,69.9,1084,900,classical,loss,D00,D,black,1
1561,1501,60,45,84,-39,29,19.97,1961,1800,classical,win,B21,B,white,0
1501,1561,60,58,84,-26,29,27.4,1101,1800,classical,loss,B21,B,black,0
1479,1478,1,38,84,-46,24,15.81,1879,1800,classical,win,B01,B,white,1
1478,1479,1,81,84,-3,24,19.04,1078,1800,classical,loss,B01,B,black,0
1958,1682,276,24,70,-46,38,25.99,2358,1200,classical,win,B30,B,white,1
1682,1958,276,51,75,-24,38,21.64,1282,1200,classical,loss,B30,B,black,0
1645,1655,10,92,75,17,38,6.14,1245,1200,classical,loss,A45,A,white,0
1655,1645,10,66,75,-9,38,15.5,2055,1200,classical,win,A45,A,black,0
1515,1680,165,57,84,-27,31,8.68,1115,1200,classical,loss,B23,B,white,0
1680,1515,165,35,75,-40,31,4.18,2080,1200,classical,win,B23,B,black,0
1535,1665,130,75,84,-9,34,5.29,1935,180,blitz,win,unknown,unknown,white,0
1665,1535,130,73,75,-2,34,4.27,1265,180,blitz,loss,unknown,unknown,black,0
1522,1579,57,22,84,-62,44,3.21,1922,180,blitz,win,A40,A,white,1
1579,1522,57,47,84,-37,44,3.89,1179,180,blitz,loss,A40,A,black,0
1273,1555,282,54,90,-36,24,2.96,1673,180,blitz,win,C46,C,white,0
1555,1273,282,94,84,10,24,3.31,1155,180,blitz,loss,C46,C,black,0
1559,1995,436,77,84,-7,27,3.51,1159,180,blitz,loss,D20,D,white,0
1995,1559,436,40,70,-30,27,3.42,2395,180,blitz,win,D20,D,black,0
1556,1459,97,72,84,-12,20,2.37,1956,180,blitz,win,A40,A,white,0
1459,1556,97,109,84,25,20,1.98,1059,180,blitz,loss,A40,A,black,0
1520,1542,22,62,84,-22,32,4.04,1120,180,blitz,loss,C51,C,white,0
1542,1520,22,46,84,-38,32,3.64,1942,180,blitz,win,C51,C,black,0
1517,1756,239,58,84,-26,28,2.73,1917,180,blitz,win,B08,B,white,0
1756,1517,239,92,75,17,28,1.82,1356,180,blitz,loss,B08,B,black,0
1647,1488,159,62,75,-13,28,5.45,1247,180,blitz,loss,C44,C,white,0
1488,1647,159,45,84,-39,28,4.58,1888,180,blitz,win,C44,C,black,0
1509,1521,12,63,84,-21,32,3.54,1109,180,blitz,loss,A43,A,white,0
1521,1509,12,36,84,-48,32,3.97,1921,180,blitz,win,A43,A,black,1
1531,1534,3,82,84,-2,46,3.29,1131,180,blitz,loss,A40,A,white,0
1534,1531,3,60,84,-24,46,2.71,1934,180,blitz,win,A40,A,black,0
1489,1509,20,125,84,41,33,2.09,1089,180,blitz,loss,D00,D,white,0
1509,1489,20,96,84,12,33,2.3,1909,180,blitz,win,D00,D,black,0
1533,1547,14,47,84,-37,43,2.1,1133,180,blitz,loss,A40,A,white,0
1547,1533,14,23,84,-61,43,2.16,1947,180,blitz,win,A40,A,black,1
1506,1505,1,53,84,-31,68,2.65,1106,180,blitz,loss,D02,D,white,0
1505,1506,1,63,84,-21,68,2.59,1905,180,blitz,win,D02,D,black,0
1540,1487,53,87,84,3,31,3.61,1140,180,blitz,loss,B22,B,white,0
1487,1540,53,56,84,-28,31,3.55,1887,180,blitz,win,B22,B,black,0
1613,1566,47,53,75,-22,44,2.31,2013,180,blitz,win,A03,A,white,0
1566,1613,47,74,84,-10,44,3.43,1166,180,blitz,loss,A03,A,black,0
1567,1571,4,84,84,0,55,3.03,1567,180,blitz,draw,B13,B,white,0
1571,1567,4,76,84,-8,55,2.83,1571,180,blitz,draw,B13,B,black,0
1749,1697,52,37,75,-38,37,14.86,2149,600,rapid,win,D53,D,white,0
1697,1749,52,62,75,-13,37,18.54,1297,600,rapid,loss,D53,D,black,0
1500,1500,0,48,84,-36,36,4.07,1100,600,rapid,loss,D01,D,white,0
1500,1500,0,24,84,-60,36,5.4,1900,600,rapid,win,D01,D,black,1
1427,911,516,53,84,-31,27,3.88,1827,300,blitz,win,A52,A,white,0
911,1427,516,84,105,-21,27,4.68,511,300,blitz,loss,A52,A,black,0
1089,966,123,64,100,-36,11,8.72,1489,300,blitz,win,C22,C,white,0
966,1089,123,108,105,3,11,4.03,566,300,blitz,loss,C22,C,black,0
980,1126,146,73,105,-32,28,6.51,580,180,blitz,loss,C57,C,white,0
1126,980,146,36,100,-64,28,3.05,1526,180,blitz,win,C57,C,black,1
967,1251,284,38,105,-67,41,5.82,1367,300,blitz,win,C50,C,white,1
1251,967,284,63,90,-27,41,6.68,851,300,blitz,loss,C50,C,black,0
981,991,10,42,105,-63,20,4.61,581,600,rapid,loss,B34,B,white,1
991,981,10,5,105,-100,20,9.16,1391,600,rapid,win,B34,B,black,1
1005,998,7,50,100,-50,19,18.27,1405,900,rapid,win,A15,A,white,1
998,1005,7,92,105,-13,19,7.04,598,900,rapid,loss,A15,A,black,0
993,1035,42,65,105,-40,24,5.3,593,900,rapid,loss,C50,C,white,0
1035,993,42,35,100,-65,24,33.87,1435,900,rapid,win,C50,C,black,1
1500,1500,0,90,84,6,25,18.37,1900,1800,classical,win,B02,B,white,0
1500,1500,0,128,84,44,25,7.08,1100,1800,classical,loss,B02,B,black,0
857,921,64,61,105,-44,29,8.69,457,300,blitz,loss,A40,A,white,1
921,857,64,28,105,-77,29,10.03,1321,300,blitz,win,A40,A,black,1
1192,1172,20,85,100,-15,43,5.63,792,600,rapid,loss,D01,D,white,0
1172,1192,20,74,100,-26,43,5.38,1572,600,rapid,win,D01,D,black,0
1177,1228,51,49,100,-51,30,20.0,777,600,rapid,loss,C00,C,white,1
1228,1177,51,26,90,-64,30,14.22,1628,600,rapid,win,C00,C,black,1
1199,1190,9,72,100,-28,79,7.35,1599,600,rapid,win,C40,C,white,0
1190,1199,9,84,100,-16,79,6.84,790,600,rapid,loss,C40,C,black,0
1172,1673,501,54,100,-46,22,12.4,1572,600,rapid,win,D00,D,white,1
1673,1172,501,36,75,-39,22,27.27,1273,600,rapid,loss,D00,D,black,0
1254,1186,68,93,90,3,21,10.83,1654,600,rapid,win,C24,C,white,0
1186,1254,68,140,100,40,21,10.81,786,600,rapid,loss,C24,C,black,0
2491,2509,18,66,39,27,22,11.43,2091,180,blitz,loss,A06,A,white,0
2509,2491,18,22,39,-17,22,7.29,2909,180,blitz,win,A06,A,black,0
2596,2488,108,11,39,-28,24,4.8,2996,180,blitz,win,C27,C,white,0
2488,2596,108,52,39,13,24,6.55,2088,180,blitz,loss,C27,C,black,0
2444,2490,46,31,39,-8,35,5.13,2844,180,blitz,win,B03,B,white,0
2490,2444,46,60,39,21,35,8.11,2090,180,blitz,loss,B03,B,black,0
2480,2578,98,40,39,1,31,4.43,2080,180,blitz,loss,B86,B,white,0
2578,2480,98,17,39,-22,31,3.32,2978,180,blitz,win,B86,B,black,0
2471,2474,3,62,39,23,47,5.43,2071,180,blitz,loss,B03,B,white,0
2474,2471,3,42,39,3,47,7.67,2874,180,blitz,win,B03,B,black,0
2306,2258,48,39,39,0,46,8.85,1906,600,rapid,loss,B15,B,white,0
2258,2306,48,24,39,-15,46,6.63,2658,600,rapid,win,B15,B,black,0
2385,2344,41,24,39,-15,39,10.41,2785,600,rapid,win,C77,C,white,0
2344,2385,41,53,39,14,39,8.99,1944,600,rapid,loss,C77,C,black,0
2320,2165,155,23,39,-16,33,6.45,2720,600,rapid,win,B02,B,white,0
2165,2320,155,53,39,14,33,9.41,1765,600,rapid,loss,B02,B,black,0
2369,2246,123,71,39,32,31,13.19,1969,600,rapid,loss,B18,B,white,0
2246,2369,123,44,39,5,31,15.0,2646,600,rapid,win,B18,B,black,0
2291,2350,59,38,39,-1,64,9.26,1891,600,rapid,loss,E04,E,white,0
2350,2291,59,22,39,-17,64,9.34,2750,600,rapid,win,E04,E,black,0
2337,2172,165,16,39,-23,27,6.27,2737,600,rapid,win,C79,C,white,0
2172,2337,165,37,39,-2,27,6.89,1772,600,rapid,loss,C79,C,black,0
2345,2278,67,22,39,-17,48,8.59,2745,600,rapid,win,B18,B,white,0
2278,2345,67,40,39,1,48,6.44,1878,600,rapid,loss,B18,B,black,0
2298,2318,20,33,39,-6,27,15.83,1898,600,rapid,loss,B00,B,white,0
2318,2298,20,11,39,-28,27,8.75,2718,600,rapid,win,B00,B,black,0
2340,2440,100,29,39,-10,22,9.45,1940,600,rapid,loss,B38,B,white,0
2440,2340,100,13,39,-26,22,11.47,2840,600,rapid,win,B38,B,black,0
2330,2302,28,33,39,-6,69,8.68,1930,600,rapid,loss,D38,D,white,0
2302,2330,28,18,39,-21,69,7.7,2702,600,rapid,win,D38,D,black,0
2277,2151,126,54,39,15,67,6.19,2677,600,rapid,win,B98,B,white,0
2151,2277,126,72,39,33,67,6.56,1751,600,rapid,loss,B98,B,black,0
2070,2255,185,94,39,55,34,17.65,1670,600,rapid,loss,C47,C,white,0
2255,2070,185,65,39,26,34,7.22,2655,600,rapid,win,C47,C,black,0
2221,2126,95,22,39,-17,65,4.74,2621,600,rapid,win,B29,B,white,0
2126,2221,95,37,39,-2,65,9.12,1726,600,rapid,loss,B29,B,black,0
2198,2546,348,49,39,10,40,2.5,1798,480,rapid,loss,B47,B,white,0
2546,2198,348,23,39,-16,40,2.4,2946,480,rapid,win,B47,B,black,0
2179,2422,243,27,39,-12,66,3.14,2579,480,rapid,win,B42,B,white,0
2422,2179,243,43,39,4,66,7.34,2022,480,rapid,loss,B42,B,black,0
2414,2184,230,18,39,-21,23,3.87,2814,480,rapid,win,C50,C,white,0
2184,2414,230,22,39,-17,23,4.72,1784,480,rapid,loss,C50,C,black,0
2482,2188,294,30,39,-9,23,0.97,2882,480,rapid,win,C29,C,white,0
2188,2482,294,71,39,32,23,1.88,1788,480,rapid,loss,C29,C,black,0
2173,2230,57,31,39,-8,69,3.0,2573,480,rapid,win,B28,B,white,0
2230,2173,57,43,39,4,69,3.94,1830,480,rapid,loss,B28,B,black,0
2188,2313,125,9,39,-30,32,3.1,2588,480,rapid,win,C42,C,white,0
2313,2188,125,40,39,1,32,3.88,1913,480,rapid,loss,C42,C,black,0
2174,2514,340,53,39,14,36,11.13,1774,480,rapid,loss,C03,C,white,0
2514,2174,340,23,39,-16,36,5.52,2914,480,rapid,win,C03,C,black,0
1732,2161,429,53,75,-22,24,3.46,1332,480,rapid,loss,C56,C,white,0
2161,1732,429,12,39,-27,24,2.14,2561,480,rapid,win,C56,C,black,0
2166,2123,43,43,39,4,47,3.98,2566,600,rapid,win,B18,B,white,0
2123,2166,43,65,39,26,47,5.56,1723,600,rapid,loss,B18,B,black,0
2295,2424,129,45,39,6,46,13.7,1895,1800,classical,loss,B06,B,white,0
2424,2295,129,24,39,-15,46,31.96,2824,1800,classical,win,B06,B,black,0
2150,2419,269,53,39,14,27,27.65,1750,1800,classical,loss,C45,C,white,0
2419,2150,269,18,39,-21,27,20.92,2819,1800,classical,win,C45,C,black,0
2435,2326,109,29,39,-10,57,30.06,2035,1800,classical,loss,C27,C,white,0
2326,2435,109,13,39,-26,57,16.46,2726,1800,classical,win,C27,C,black,0
2427,2294,133,11,39,-28,32,34.52,2827,1800,classical,win,B32,B,white,0
2294,2427,133,42,39,3,32,27.56,1894,1800,classical,loss,B32,B,black,0
2291,2418,127,54,39,15,33,45.62,1891,1800,classical,loss,A56,A,white,0
2418,2291,127,35,39,-4,33,51.82,2818,1800,classical,win,A56,A,black,0
2410,2273,137,7,39,-32,13,35.91,2810,1800,classical,win,C24,C,white,0
2273,2410,137,40,39,1,13,59.4,1873,1800,classical,loss,C24,C,black,0
2404,2346,58,19,39,-20,27,42.06,2804,1800,classical,win,B45,B,white,0
2346,2404,58,40,39,1,27,61.99,1946,1800,classical,loss,B45,B,black,0
2417,2405,12,40,39,1,116,15.62,2017,1800,classical,loss,C26,C,white,0
2405,2417,12,30,39,-9,116,15.64,2805,1800,classical,win,C26,C,black,0
2217,2410,193,62,39,23,19,15.17,1817,1800,classical,loss,A40,A,white,0
2410,2217,193,20,39,-19,19,24.74,2810,1800,classical,win,A40,A,black,0
2225,2403,178,39,39,0,63,10.84,1825,1800,classical,loss,A43,A,white,0
2403,2225,178,23,39,-16,63,16.54,2803,1800,classical,win,A43,A,black,0
2390,2419,29,9,39,-30,23,29.89,2790,1800,classical,win,C25,C,white,0
2419,2390,29,21,39,-18,23,35.24,2019,1800,classical,loss,C25,C,black,0
2167,2370,203,31,39,-8,84,21.55,1767,1800,classical,loss,B51,B,white,0
2370,2167,203,21,39,-18,84,21.11,2770,1800,classical,win,B51,B,black,0
2232,2362,130,48,39,9,30,58.22,1832,1800,classical,loss,A56,A,white,0
2362,2232,130,15,39,-24,30,25.74,2762,1800,classical,win,A56,A,black,0
2356,2239,117,16,39,-23,18,51.31,2756,1800,classical,win,C24,C,white,0
2239,2356,117,70,39,31,18,28.76,1839,1800,classical,loss,C24,C,black,0
2215,2349,134,57,39,18,44,40.91,1815,1800,classical,loss,C26,C,white,0
2349,2215,134,44,39,5,44,40.17,2749,1800,classical,win,C26,C,black,0
2234,2352,118,6,39,-33,10,25.08,2234,1800,classical,draw,A45,A,white,0
2352,2234,118,9,39,-30,10,28.83,2352,1800,classical,draw,A45,A,black,0
2338,2342,4,24,39,-15,81,10.94,1938,1800,classical,loss,A05,A,white,0
2342,2338,4,16,39,-23,81,21.26,2742,1800,classical,win,A05,A,black,0
2441,2342,99,11,39,-28,9,16.3,2041,1800,classical,loss,E60,E,white,0
2342,2441,99,16,39,-23,9,20.7,2742,1800,classical,win,E60,E,black,0
2334,2240,94,15,39,-24,22,39.74,2734,1800,classical,win,B00,B,white,0
2240,2334,94,28,39,-11,22,18.82,1840,1800,classical,loss,B00,B,black,0
2162,2328,166,32,39,-7,37,48.65,1762,1800,classical,loss,A05,A,white,0
2328,2162,166,17,39,-22,37,42.04,2728,1800,classical,win,A05,A,black,0
2329,2290,39,24,39,-15,70,23.9,2329,1800,classical,draw,B07,B,white,0
2290,2329,39,21,39,-18,70,24.61,2290,1800,classical,draw,B07,B,black,0
2191,2322,131,44,39,5,52,22.67,1791,1800,classical,loss,C70,C,white,0
2322,2191,131,37,39,-2,52,32.93,2722,1800,classical,win,C70,C,black,0
2309,2351,42,31,39,-8,45,30.39,2709,1800,classical,win,B90,B,white,0
2351,2309,42,47,39,8,45,38.98,1951,1800,classical,loss,B90,B,black,0
2154,2325,171,19,39,-20,74,16.74,2554,1800,classical,win,E60,E,white,0
2325,2154,171,32,39,-7,74,24.24,1925,1800,classical,loss,E60,E,black,0
2316,2217,99,11,39,-28,23,40.18,2716,1800,classical,win,B40,B,white,0
2217,2316,99,22,39,-17,23,18.56,1817,1800,classical,loss,B40,B,black,0
2331,2267,64,36,39,-3,50,35.26,1931,1800,classical,loss,C26,C,white,0
2267,2331,64,26,39,-13,50,33.11,2667,1800,classical,win,C26,C,black,0
2240,2320,80,33,39,-6,28,20.86,1840,1800,classical,loss,C57,C,white,0
2320,2240,80,18,39,-21,28,42.04,2720,1800,classical,win,C57,C,black,0
2336,2234,102,43,39,4,44,39.07,1936,1800,classical,loss,C26,C,white,0
2234,2336,102,23,39,-16,44,34.46,2634,1800,classical,win,C26,C,black,0
2079,2331,252,32,39,-7,43,40.9,1679,1800,classical,loss,A56,A,white,0
2331,2079,252,12,39,-27,43,36.78,2731,1800,classical,win,A56,A,black,0
2346,2343,3,20,39,-19,59,26.6,2746,1800,classical,win,C50,C,white,0
2343,2346,3,34,39,-5,59,29.89,1943,1800,classical,loss,C50,C,black,0
2272,2345,73,11,39,-28,70,25.58,2272,1800,classical,draw,C70,C,white,0
2345,2272,73,11,39,-28,70,25.33,2345,1800,classical,draw,C70,C,black,0
2256,2335,79,46,39,7,29,42.24,1856,1800,classical,loss,C56,C,white,0
2335,2256,79,12,39,-27,29,42.92,2735,1800,classical,win,C56,C,black,0
2322,2356,34,17,39,-22,62,19.32,2722,1500,classical,win,B00,B,white,0
2356,2322,34,32,39,-7,62,18.82,1956,1500,classical,loss,B00,B,black,0
2366,2306,60,50,39,11,35,12.53,1966,1800,classical,loss,E32,E,white,0
2306,2366,60,25,39,-14,35,43.45,2706,1800,classical,win,E32,E,black,0
2338,2336,2,21,39,-18,58,11.71,2738,1800,classical,win,A56,A,white,0
2336,2338,2,31,39,-8,58,30.16,1936,1800,classical,loss,A56,A,black,0
2151,2358,207,8,39,-31,46,34.37,2551,1800,classical,win,A00,A,white,0
2358,2151,207,19,39,-20,46,38.42,1958,1800,classical,loss,A00,A,black,0
2351,2154,197,18,39,-21,71,23.68,2751,1800,classical,win,B10,B,white,0
2154,2351,197,32,39,-7,71,17.77,1754,1800,classical,loss,B10,B,black,0
2343,2211,132,11,39,-28,41,32.92,2743,1800,classical,win,B10,B,white,0
2211,2343,132,15,39,-24,41,43.9,1811,1800,classical,loss,B10,B,black,0
2189,2345,156,84,39,45,15,56.42,1789,1800,classical,loss,A56,A,white,0
2345,2189,156,16,39,-23,15,19.86,2745,1800,classical,win,A56,A,black,0
2349,2243,106,5,39,-34,43,38.12,2349,1800,classical,draw,C25,C,white,0
2243,2349,106,5,39,-34,43,31.29,2243,1800,classical,draw,C25,C,black,0
2384,2341,43,20,39,-19,34,17.25,2784,1800,classical,win,C50,C,white,0
2341,2384,43,36,39,-3,34,43.59,1941,1800,classical,loss,C50,C,black,0
2232,2362,130,16,39,-23,66,25.53,2632,1800,classical,win,C70,C,white,0
2362,2232,130,31,39,-8,66,27.27,1962,1800,classical,loss,C70,C,black,0
2350,2254,96,8,39,-31,24,27.8,2750,1800,classical,win,C25,C,white,0
2254,2350,96,46,39,7,24,24.33,1854,1800,classical,loss,C25,C,black,0
2808,2654,154,35,39,-4,24,2.37,3208,180,blitz,win,A05,A,white,0
2654,2808,154,77,39,38,24,3.5,2254,180,blitz,loss,A05,A,black,0
2658,2803,145,44,39,5,34,2.03,2258,180,blitz,loss,A00,A,white,0
2803,2658,145,20,39,-19,34,2.71,3203,180,blitz,win,A00,A,black,0
2711,2810,99,52,39,13,39,3.33,3111,180,blitz,win,A15,A,white,0
2810,2711,99,66,39,27,39,4.47,2410,180,blitz,loss,A15,A,black,0
2809,2795,14,20,39,-19,50,3.17,2809,180,blitz,draw,A47,A,white,0
2795,2809,14,20,39,-19,50,3.44,2795,180,blitz,draw,A47,A,black,0
2788,2810,22,34,39,-5,26,4.56,3188,180,blitz,win,B13,B,white,0
2810,2788,22,42,39,3,26,6.76,2410,180,blitz,loss,B13,B,black,0
2811,2787,24,67,39,28,48,3.61,2811,180,blitz,draw,E94,E,white,0
2787,2811,24,66,39,27,48,3.67,2787,180,blitz,draw,E94,E,black,0
2776,2683,93,13,39,-26,41,3.35,3176,180,blitz,win,C67,C,white,0
2683,2776,93,30,39,-9,41,3.71,2283,180,blitz,loss,C67,C,black,0
2774,2493,281,27,39,-12,16,1.41,3174,180,blitz,win,A00,A,white,0
2493,2774,281,45,39,6,16,3.37,2093,180,blitz,loss,A00,A,black,0
2742,2774,32,12,39,-27,70,2.19,2742,180,blitz,draw,C55,C,white,0
2774,2742,32,12,39,-27,70,2.37,2774,180,blitz,draw,C55,C,black,0
2781,2809,28,30,39,-9,41,3.29,2381,180,blitz,loss,B90,B,white,0
2809,2781,28,13,39,-26,41,4.0,3209,180,blitz,win,B90,B,black,0
2598,2777,179,82,39,43,66,2.73,2198,180,blitz,loss,C88,C,white,0
2777,2598,179,63,39,24,66,2.67,3177,180,blitz,win,C88,C,black,0
2772,2695,77,23,39,-16,48,3.42,3172,180,blitz,win,C07,C,white,0
2695,2772,77,44,39,5,48,3.75,2295,180,blitz,loss,C07,C,black,0
2664,2774,110,13,39,-26,38,3.11,2664,180,blitz,draw,A04,A,white,0
2774,2664,110,13,39,-26,38,3.35,2774,180,blitz,draw,A04,A,black,0
2783,2690,93,75,39,36,31,5.34,2383,180,blitz,loss,A01,A,white,0
2690,2783,93,47,39,8,31,5.05,3090,180,blitz,win,A01,A,black,0
2744,2776,32,52,39,13,67,2.69,2344,180,blitz,loss,E71,E,white,0
2776,2744,32,37,39,-2,67,2.6,3176,180,blitz,win,E71,E,black,0
2693,2785,92,67,39,28,41,4.25,3093,180,blitz,win,A00,A,white,0
2785,2693,92,76,39,37,41,4.39,2385,180,blitz,loss,A00,A,black,0
2780,2683,97,37,39,-2,17,2.37,3180,180,blitz,win,A05,A,white,0
2683,2780,97,58,39,19,17,4.14,2283,180,blitz,loss,A05,A,black,0
2670,2774,104,48,39,9,82,2.16,2270,180,blitz,loss,B06,B,white,0
2774,2670,104,35,39,-4,82,2.13,3174,180,blitz,win,B06,B,black,0
2771,2575,196,25,39,-14,22,3.76,3171,180,blitz,win,A05,A,white,0
2575,2771,196,51,39,12,22,6.09,2175,180,blitz,loss,A05,A,black,0
2670,2765,95,38,39,-1,18,4.51,2270,180,blitz,loss,E60,E,white,0
2765,2670,95,12,39,-27,18,3.57,3165,180,blitz,win,E60,E,black,0
2715,2769,54,22,39,-17,18,10.0,2315,180,blitz,loss,B00,B,white,0
2769,2715,54,16,39,-23,18,4.77,3169,180,blitz,win,B00,B,black,0
2893,2773,120,42,39,3,58,2.98,3293,180,blitz,win,E46,E,white,0
2773,2893,120,58,39,19,58,3.1,2373,180,blitz,loss,E46,E,black,0
2556,2766,210,81,39,42,20,4.18,2156,180,blitz,loss,E00,E,white,0
2766,2556,210,32,39,-7,20,3.04,3166,180,blitz,win,E00,E,black,0
2643,2762,119,96,39,57,50,3.6,2243,180,blitz,loss,D31,D,white,0
2762,2643,119,114,39,75,50,3.5,3162,180,blitz,win,D31,D,black,0
2758,2647,111,18,39,-21,36,3.91,3158,180,blitz,win,B61,B,white,0
2647,2758,111,45,39,6,36,5.0,2247,180,blitz,loss,B61,B,black,0
2759,2592,167,45,39,6,40,2.48,2359,180,blitz,loss,A00,A,white,0
2592,2759,167,21,39,-18,40,4.07,2992,180,blitz,win,A00,A,black,0
2661,2767,106,5,39,-34,20,1.1,3061,180,blitz,win,D45,D,white,0
2767,2661,106,14,39,-25,20,2.21,2367,180,blitz,loss,D45,D,black,0
2746,2773,27,49,39,10,48,3.42,3146,180,blitz,win,E81,E,white,0
2773,2746,27,61,39,22,48,3.75,2373,180,blitz,loss,E81,E,black,0
2779,2739,40,64,39,25,51,3.53,2379,180,blitz,loss,B50,B,white,0
2739,2779,40,64,39,25,51,3.25,3139,180,blitz,win,B50,B,black,0
2787,2624,163,52,39,13,71,2.54,2387,180,blitz,loss,B40,B,white,0
2624,2787,163,52,39,13,71,2.5,3024,180,blitz,win,B40,B,black,0
2627,2784,157,30,39,-9,36,3.62,2227,180,blitz,loss,C55,C,white,0
2784,2627,157,14,39,-25,36,2.84,3184,180,blitz,win,C55,C,black,0
1460,1500,40,67,84,-17,23,19.59,1060,600,rapid,loss,C54,C,white,0
1500,1460,40,30,84,-54,23,3.7,1900,600,rapid,win,C54,C,black,1
1490,1537,47,90,84,6,23,7.38,1090,180,blitz,loss,B01,B,white,0
1537,1490,47,48,84,-36,23,8.16,1937,180,blitz,win,B01,B,black,0
1479,1904,425,53,84,-31,36,4.41,1879,180,blitz,win,B21,B,white,0
1904,1479,425,75,70,5,36,4.85,1504,180,blitz,loss,B21,B,black,0
1796,1461,335,88,75,13,29,5.09,1396,180,blitz,loss,C47,C,white,0
1461,1796,335,56,84,-28,29,5.15,1861,180,blitz,win,C47,C,black,0
1421,1440,19,45,84,-39,24,1.97,1821,180,blitz,win,B70,B,white,0
1440,1421,19,80,84,-4,24,2.58,1040,180,blitz,loss,B70,B,black,0
1653,1371,282,61,75,-14,44,1.73,1253,180,blitz,loss,D02,D,white,0
1371,1653,282,38,90,-52,44,3.0,1771,180,blitz,win,D02,D,black,1
1773,1454,319,106,75,31,32,4.54,1373,180,blitz,loss,D00,D,white,0
1454,1773,319,74,84,-10,32,4.14,1854,180,blitz,win,D00,D,black,0
1834,1770,64,91,70,21,52,3.46,1434,180,blitz,loss,B06,B,white,0
1770,1834,64,79,75,4,52,3.38,2170,180,blitz,win,B06,B,black,0
1907,1970,63,70,70,0,38,6.51,1507,300,rapid,loss,D00,D,white,0
1970,1907,63,48,70,-22,38,5.84,2370,300,rapid,win,D00,D,black,0
1885,1933,48,37,70,-33,64,10.21,1485,300,rapid,loss,A00,A,white,0
1933,1885,48,25,70,-45,64,7.82,2333,300,rapid,win,A00,A,black,1
1932,1629,303,41,70,-29,32,6.26,2332,300,rapid,win,A45,A,white,0
1629,1932,303,70,75,-5,32,11.78,1229,300,rapid,loss,A45,A,black,0
1922,2269,347,44,70,-26,35,9.85,2322,300,rapid,win,A45,A,white,0
2269,1922,347,73,39,34,35,10.19,1869,300,rapid,loss,A45,A,black,0
1830,2203,373,13,70,-57,52,2.89,1830,180,blitz,draw,unknown,unknown,white,1
2203,1830,373,13,39,-26,52,2.93,2203,180,blitz,draw,unknown,unknown,black,0
1779,1762,17,50,75,-25,28,3.06,1379,180,blitz,loss,D20,D,white,0
1762,1779,17,33,75,-42,28,3.93,2162,180,blitz,win,D20,D,black,1
2063,2033,30,63,39,24,29,18.37,1663,600,rapid,loss,B22,B,white,0
2033,2063,30,28,39,-11,29,10.66,2433,600,rapid,win,B22,B,black,0
2008,2105,97,51,39,12,34,7.1,1608,600,rapid,loss,B01,B,white,0
2105,2008,97,36,39,-3,34,2.7,2505,600,rapid,win,B01,B,black,0
2141,2142,1,30,39,-9,45,8.02,1741,600,rapid,loss,B32,B,white,0
2142,2141,1,14,39,-25,45,6.77,2542,600,rapid,win,B32,B,black,0
2141,2072,69,54,39,15,27,9.85,2541,600,rapid,win,A45,A,white,0
2072,2141,69,89,39,50,27,8.5,1672,600,rapid,loss,A45,A,black,0
2203,2126,77,35,39,-4,58,10.35,1803,600,rapid,loss,B27,B,white,0
2126,2203,77,50,39,11,58,10.53,2526,600,rapid,win,B27,B,black,0
2132,1992,140,24,39,-15,11,7.67,2532,600,rapid,win,C20,C,white,0
1992,2132,140,69,70,-1,11,11.79,1592,600,rapid,loss,C20,C,black,0
2124,2144,20,26,39,-13,59,8.15,2524,600,rapid,win,B32,B,white,0
2144,2124,20,45,39,6,59,7.45,1744,600,rapid,loss,B32,B,black,0
2153,2221,68,72,39,33,34,13.33,1753,600,rapid,loss,C00,C,white,0
2221,2153,68,45,39,6,34,6.52,2621,600,rapid,win,C00,C,black,0
2162,2148,14,37,39,-2,20,19.52,1762,600,rapid,loss,C01,C,white,0
2148,2162,14,10,39,-29,20,6.5,2548,600,rapid,win,C01,C,black,0
2185,2101,84,70,39,31,59,10.34,1785,600,rapid,loss,D00,D,white,0
2101,2185,84,50,39,11,59,5.68,2501,600,rapid,win,D00,D,black,0
2093,2179,86,52,39,13,13,4.56,1693,600,rapid,loss,B32,B,white,0
2179,2093,86,9,39,-30,13,3.53,2579,600,rapid,win,B32,B,black,0
2172,2182,10,41,39,2,38,15.17,2572,600,rapid,win,B21,B,white,0
2182,2172,10,66,39,27,38,14.22,1782,600,rapid,loss,B21,B,black,0
